"","psraid","sample","segment","int_date","lang","scregion","sstate"
"2841",206543,2,2,42116,1,1,36
"2842",102056,1,1,40916,1,2,20
"2843",205194,2,2,40816,1,3,48
"2844",204882,2,2,50416,1,3,13
"2845",101348,1,1,30616,1,3,12
"2846",204198,2,2,50316,1,1,42
"2847",207860,2,2,42816,1,1,36
"2848",209398,2,2,50416,1,3,48
"2849",208171,2,2,43016,1,4,6
"2850",208731,2,2,50516,1,1,42
"2851",201108,2,2,30516,1,3,48
"2852",101360,1,1,30616,1,4,6
"2853",200769,2,2,30316,2,3,48
"2854",203147,2,2,32116,1,1,36
"2855",300003,1,3,22916,1,3,40
"2856",203179,2,2,32116,1,1,36
"2857",201170,2,2,30616,1,3,12
"2858",202060,2,2,31316,1,4,6
"2859",203163,2,2,32116,1,1,36
"2860",204672,2,2,40316,1,3,48
"2861",102592,1,1,41016,1,3,45
"2862",203462,2,2,32416,1,4,6
"2863",101279,1,1,30616,1,3,48
"2864",207002,2,2,42416,1,3,45
"2865",200027,2,2,30116,1,3,48
"2866",100089,1,1,22916,1,3,45
"2867",201043,2,2,30516,2,4,6
"2868",202428,2,2,31516,1,3,48
"2869",400679,2,4,50516,1,3,48
"2870",102592,1,1,40916,1,4,6
"2871",201899,2,2,32016,2,3,12
"2872",203394,2,2,32316,1,1,36
"2873",206220,2,2,41716,1,3,45
"2874",209182,2,2,50416,1,4,6
"2875",207012,2,2,43016,1,3,45
"2876",203521,2,2,32416,1,1,36
"2877",200934,2,2,30416,1,4,6
"2878",200060,2,2,22916,1,3,48
"2879",400615,2,4,43016,1,2,39
"2880",202198,2,2,31316,1,2,26
"2881",201122,2,2,30516,1,4,6
"2882",202609,2,2,31816,1,1,36
"2883",205602,2,2,41116,1,3,24
"2884",202556,2,2,41216,2,4,6
"2885",200366,2,2,30116,1,3,11
"2886",201391,2,2,30816,1,4,53
"2887",300134,1,3,30816,1,3,48
"2888",202824,2,2,31916,1,3,48
"2889",206053,2,2,41516,1,2,29
"2890",201463,2,2,30916,2,1,25
"2891",204384,2,2,33116,1,2,26
"2892",200225,2,2,22916,1,3,10
"2893",204689,2,2,50316,1,4,4
"2894",102013,1,1,31716,1,1,36
"2895",201448,2,2,30916,1,3,11
"2896",400292,2,4,32016,1,3,24
"2897",202443,2,2,31516,1,1,36
"2898",208812,2,2,50316,1,3,37
"2899",202787,2,2,31916,1,3,12
"2900",100936,1,1,30516,1,2,39
"2901",204893,2,2,40516,1,3,24
"2902",205442,2,2,40916,1,4,6
"2903",103056,1,1,42316,1,3,22
"2904",200636,2,2,30316,1,3,12
"2905",209682,2,2,50616,1,4,6
"2906",101316,1,1,30616,1,3,47
"2907",204646,2,2,40316,1,4,53
"2908",207002,2,2,42416,1,3,48
"2909",203521,2,2,32416,1,2,26
"2910",400429,2,4,42316,1,2,17
"2911",208079,2,2,43016,1,4,8
"2912",203502,2,2,32416,1,2,39
"2913",100169,1,1,22916,1,1,25
"2914",100702,1,1,30816,1,2,17
"2915",205883,2,2,41316,1,3,48
"2916",200549,2,2,30216,1,4,32
"2917",205942,2,2,41416,1,3,47
"2918",207656,2,2,42716,1,4,6
"2919",300260,1,3,32016,1,3,12
"2920",102511,1,1,40216,1,3,51
"2921",101427,1,1,32616,1,3,47
"2922",201590,2,2,31016,1,2,19
"2923",100435,1,1,30316,1,3,28
"2924",201653,2,2,31516,1,3,13
"2925",206365,2,2,41916,1,4,6
"2926",101442,1,1,30816,1,3,48
"2927",206558,2,2,42116,1,3,1
"2928",208155,2,2,43016,1,3,48
"2929",208200,2,2,50216,2,3,37
"2930",207783,2,2,42916,1,1,36
"2931",200726,2,2,30316,1,4,6
"2932",203211,2,2,32216,1,3,45
"2933",400558,2,4,42916,1,2,18
"2934",202260,2,2,31316,1,4,6
"2935",203063,2,2,32016,1,4,49
"2936",205135,2,2,40716,1,4,6
"2937",100440,1,1,30416,1,2,27
"2938",209317,2,2,50416,1,3,45
"2939",207067,2,2,42316,1,1,34
"2940",208013,2,2,42916,1,4,53
"2941",103739,1,1,50816,1,4,35
"2942",205308,2,2,40916,1,3,48
"2943",200543,2,2,30216,1,4,30
"2944",200700,2,2,50416,1,3,1
"2945",100026,1,1,22916,1,3,48
"2946",200356,2,2,30116,1,3,48
"2947",102899,1,1,42316,1,2,26
"2948",204519,2,2,40116,1,2,17
"2949",100449,1,1,30116,1,3,40
"2950",206196,2,2,50416,1,4,53
"2951",201447,2,2,31316,1,2,18
"2952",208775,2,2,50316,1,3,37
"2953",205737,2,2,41216,1,4,6
"2954",208313,2,2,50416,2,4,6
"2955",202676,2,2,31816,1,3,48
"2956",206513,2,2,42116,1,3,12
"2957",103344,1,1,43016,1,3,47
"2958",201046,2,2,32016,1,1,36
"2959",205639,2,2,41616,2,3,12
"2960",101319,1,1,31216,1,4,6
"2961",101946,1,1,31616,1,2,17
"2962",205980,2,2,41416,1,3,12
"2963",208974,2,2,50316,1,3,12
"2964",200656,2,2,30316,1,3,47
"2965",202459,2,2,31516,1,2,17
"2966",207536,2,2,42816,1,3,37
"2967",201624,2,2,31016,1,3,48
"2968",204384,2,2,33116,1,1,23
"2969",204103,2,2,32816,1,3,48
"2970",204156,2,2,32916,1,1,36
"2971",207957,2,2,43016,1,3,48
"2972",300135,1,3,31016,1,4,6
"2973",102160,1,1,32216,1,2,55
"2974",400290,2,4,31916,1,1,36
"2975",205792,2,2,41316,1,1,36
"2976",204021,2,2,32716,1,3,13
"2977",300183,1,3,32016,1,1,9
"2978",203834,2,2,32616,1,2,17
"2979",203222,2,2,32216,1,1,36
"2980",200137,2,2,22916,1,1,42
"2981",205500,2,2,41016,1,4,6
"2982",103406,1,1,50116,1,3,45
"2983",206069,2,2,41516,1,4,35
"2984",209536,2,2,50616,1,2,17
"2985",208532,2,2,50416,1,2,39
"2986",208743,2,2,50516,1,2,17
"2987",201965,2,2,31216,1,3,48
"2988",202956,2,2,32016,1,4,6
"2989",203918,2,2,42616,2,2,39
"2990",205490,2,2,41016,1,3,48
"2991",101647,1,1,31216,1,3,12
"2992",205191,2,2,40816,1,3,48
"2993",103029,1,1,42316,1,1,36
"2994",203394,2,2,40716,1,3,45
"2995",101194,1,1,30916,1,3,47
"2996",207755,2,2,42816,1,3,37
"2997",201622,2,2,31016,1,3,48
"2998",204195,2,2,32916,1,3,24
"2999",208389,2,2,50116,1,3,12
"3000",204664,2,2,40316,1,1,36
"3001",200485,2,2,30216,1,4,6
"3002",202437,2,2,31516,1,3,48
"3003",205169,2,2,41216,1,2,39
"3004",102401,1,1,32616,1,4,6
"3005",207878,2,2,42816,1,4,53
"3006",207703,2,2,42716,1,4,6
"3007",101595,1,1,31016,1,1,36
"3008",300142,1,3,31616,1,3,22
"3009",209016,2,2,50816,1,4,41
"3010",202936,2,2,50316,1,4,6
"3011",101565,1,1,31016,1,1,42
"3012",200656,2,2,30316,1,3,47
"3013",203076,2,2,32116,1,1,42
"3014",209328,2,2,50416,1,3,12
"3015",204182,2,2,32916,1,3,48
"3016",103019,1,1,42316,1,3,21
"3017",103013,1,1,42316,1,4,6
"3018",400217,2,4,31716,1,2,39
"3019",300238,1,3,32016,1,3,13
"3020",101472,1,1,31916,1,3,48
"3021",202020,2,2,31216,1,3,22
"3022",200487,2,2,30216,1,2,29
"3023",206362,2,2,41916,1,4,41
"3024",200099,2,2,22916,1,3,21
"3025",204216,2,2,33016,1,1,34
"3026",200431,2,2,50416,1,1,36
"3027",300266,1,3,33116,1,3,13
"3028",206064,2,2,41516,1,1,25
"3029",203367,2,2,40716,1,3,37
"3030",203389,2,2,32916,2,3,12
"3031",202173,2,2,50316,1,3,13
"3032",201304,2,2,31316,1,1,36
"3033",202691,2,2,31816,1,4,4
"3034",100918,1,1,41716,2,3,48
"3035",205523,2,2,41016,1,3,24
"3036",400083,2,4,30316,1,1,34
"3037",400448,2,4,42316,1,2,39
"3038",202468,2,2,50716,2,2,17
"3039",203181,2,2,32116,1,3,47
"3040",400396,2,4,41716,1,3,51
"3041",400086,2,4,30316,1,1,42
"3042",102528,1,1,40316,1,4,6
"3043",102825,1,1,42316,1,3,24
"3044",400001,2,4,50616,1,1,36
"3045",400155,2,4,31116,1,1,36
"3046",209518,2,2,50616,2,3,45
"3047",300249,1,3,31616,1,3,12
"3048",209019,2,2,50316,1,4,6
"3049",200912,2,2,30416,1,1,36
"3050",203757,2,2,32616,1,3,21
"3051",205363,2,2,41016,1,3,48
"3052",204029,2,2,50316,2,4,6
"3053",200840,2,2,30416,1,3,48
"3054",103151,1,1,43016,1,2,27
"3055",205781,2,2,41216,1,3,48
"3056",400674,2,4,50516,1,4,53
"3057",103459,1,1,50116,1,1,36
"3058",206455,2,2,42016,1,3,28
"3059",208614,2,2,50216,1,2,26
"3060",207735,2,2,42716,1,4,41
"3061",101905,1,1,31616,1,3,12
"3062",204139,2,2,32816,1,4,6
"3063",209675,2,2,50616,1,2,26
"3064",201552,2,2,30916,1,3,13
"3065",206942,2,2,42816,1,3,47
"3066",205792,2,2,41216,1,2,17
"3067",206799,2,2,42216,2,3,12
"3068",101233,1,1,30516,1,4,6
"3069",204116,2,2,32816,1,3,45
"3070",204239,2,2,32916,1,4,6
"3071",206141,2,2,41616,1,3,54
"3072",400229,2,4,50516,1,3,5
"3073",207796,2,2,42816,1,3,51
"3074",203330,2,2,32216,1,4,6
"3075",201618,2,2,31516,1,3,47
"3076",400102,2,4,30616,1,3,37
"3077",208517,2,2,50216,1,3,48
"3078",100522,1,1,31616,1,3,22
"3079",101905,1,1,31616,1,3,21
"3080",204729,2,2,40416,1,3,48
"3081",300203,1,3,31316,1,4,6
"3082",102786,1,1,42316,1,1,36
"3083",100205,1,1,30816,1,1,34
"3084",204640,2,2,40316,2,3,48
"3085",103229,1,1,43016,1,2,29
"3086",201351,2,2,30816,1,3,37
"3087",204558,2,2,40216,1,3,37
"3088",200945,2,2,30516,1,4,4
"3089",204467,2,2,40116,1,3,12
"3090",102688,1,1,42316,1,3,37
"3091",208416,2,2,50116,1,1,34
"3092",101204,1,1,30516,1,4,49
"3093",400495,2,4,42916,1,4,4
"3094",103599,1,1,50316,1,3,45
"3095",300239,1,3,32016,1,3,48
"3096",100578,1,1,30216,1,1,34
"3097",206887,2,2,42216,1,2,18
"3098",102235,1,1,40916,1,1,36
"3099",200185,2,2,22916,1,1,42
"3100",206347,2,2,41816,1,3,21
"3101",206196,2,2,41616,1,3,51
"3102",200671,2,2,30316,1,3,40
"3103",206930,2,2,42816,1,1,42
"3104",101164,1,1,30516,1,4,6
"3105",103645,1,1,50416,1,2,39
"3106",400076,2,4,30416,1,3,5
"3107",200946,2,2,30516,1,3,37
"3108",203457,2,2,32316,1,3,12
"3109",400561,2,4,42916,1,3,12
"3110",102022,1,1,31716,1,3,24
"3111",204025,2,2,32716,1,3,13
"3112",400248,2,4,31916,1,1,42
"3113",207470,2,2,42616,1,3,28
"3114",209712,2,2,50716,1,1,36
"3115",300077,1,3,50716,1,1,36
"3116",103232,1,1,43016,1,3,11
"3117",100081,1,1,30316,2,4,49
"3118",200562,2,2,30216,1,3,48
"3119",102134,1,1,41716,1,1,36
"3120",300236,1,3,31616,1,3,37
"3121",400369,2,4,40916,1,3,12
"3122",100594,1,1,30216,1,3,12
"3123",203529,2,2,32416,1,2,38
"3124",202518,2,2,31616,2,4,6
"3125",400326,2,4,40216,1,3,45
"3126",201365,2,2,31516,1,3,45
"3127",100449,1,1,30116,1,3,12
"3128",400079,2,4,30416,1,3,40
"3129",205019,2,2,40716,1,3,37
"3130",209596,2,2,50816,1,3,51
"3131",205796,2,2,41216,1,3,48
"3132",200271,2,2,22916,1,3,48
"3133",103213,1,1,50216,1,3,37
"3134",201375,2,2,30916,1,1,36
"3135",200636,2,2,30316,2,4,4
"3136",101930,1,1,31616,1,3,37
"3137",208926,2,2,50316,1,1,36
"3138",300038,1,3,22916,1,1,9
"3139",100894,1,1,30316,1,3,37
"3140",102374,1,1,32616,1,3,28
"3141",202328,2,2,31416,1,4,6
"3142",205169,2,2,40816,1,4,6
"3143",204984,2,2,40716,1,3,45
"3144",102198,1,1,32216,1,2,20
"3145",203291,2,2,32216,1,1,42
"3146",200923,2,2,30416,1,4,6
"3147",100945,1,1,30416,1,2,26
"3148",300125,1,3,30516,1,3,12
"3149",103392,1,1,50116,1,3,37
"3150",201724,2,2,31116,1,3,48
"3151",400311,2,4,32716,1,3,13
"3152",204686,2,2,50316,1,2,26
"3153",201043,2,2,30516,1,3,12
"3154",207286,2,2,42416,1,3,22
"3155",100483,1,1,31216,1,3,37
"3156",205622,2,2,41116,1,3,47
"3157",100412,1,1,32116,1,3,51
"3158",206714,2,2,42216,1,3,48
"3159",201673,2,2,31016,1,3,12
"3160",202333,2,2,40416,1,4,6
"3161",203528,2,2,32416,2,3,12
"3162",206915,2,2,42316,1,4,6
"3163",201255,2,2,30816,2,3,12
"3164",205086,2,2,40716,1,3,37
"3165",400610,2,4,43016,1,1,34
"3166",201035,2,2,30516,1,3,48
"3167",200652,2,2,30316,1,3,47
"3168",101830,1,1,31216,1,4,6
"3169",200399,2,2,30116,1,1,34
"3170",400696,2,4,50516,1,4,53
"3171",204121,2,2,50416,1,1,36
"3172",204107,2,2,32816,1,2,29
"3173",203565,2,2,32516,1,4,6
"3174",202409,2,2,31516,1,3,12
"3175",101980,1,1,31616,1,1,36
"3176",207534,2,2,42716,1,1,34
"3177",101364,1,1,31216,1,2,26
"3178",103101,1,1,50416,1,3,12
"3179",204840,2,2,40516,2,4,6
"3180",207748,2,2,42716,1,4,41
"3181",101129,1,1,30516,1,4,30
"3182",202120,2,2,31316,1,3,13
"3183",200595,2,2,30816,2,4,4
"3184",206032,2,2,41516,1,3,47
"3185",208121,2,2,50116,2,4,6
"3186",205127,2,2,40716,1,3,24
"3187",101689,1,1,31216,1,3,12
"3188",400398,2,4,50516,1,3,13
"3189",300195,1,3,31216,1,3,48
"3190",204351,2,2,33116,1,3,48
"3191",206455,2,2,42016,1,4,6
"3192",101735,1,1,31216,1,3,12
"3193",209738,2,2,50816,1,2,29
"3194",400588,2,4,43016,1,3,22
"3195",202941,2,2,31916,1,4,6
"3196",205030,2,2,40916,1,3,48
"3197",204847,2,2,40516,1,3,48
"3198",207033,2,2,42316,1,3,54
"3199",203692,2,2,32616,1,3,48
"3200",203410,2,2,40616,1,3,45
"3201",207905,2,2,50416,1,4,35
"3202",101535,1,1,30916,1,1,34
"3203",100869,1,1,30316,1,2,17
"3204",100859,1,1,30316,1,2,39
"3205",400331,2,4,40216,1,3,37
"3206",300344,1,3,50516,1,3,12
"3207",102482,1,1,40216,1,2,19
"3208",204902,2,2,40516,1,3,24
"3209",204761,2,2,50416,1,4,6
"3210",204242,2,2,40816,2,4,6
"3211",208033,2,2,42916,1,4,6
"3212",204877,2,2,50416,1,4,49
"3213",400117,2,4,30916,1,1,34
"3214",201939,2,2,31216,1,1,36
"3215",400205,2,4,31416,1,3,22
"3216",203135,2,2,32116,1,3,12
"3217",300260,1,3,32016,1,3,45
"3218",201594,2,2,40616,1,3,48
"3219",100267,1,1,30516,1,4,41
"3220",400084,2,4,30316,1,2,17
"3221",204025,2,2,32716,1,3,22
"3222",400579,2,4,42916,1,2,39
"3223",100493,1,1,30216,1,3,51
"3224",100548,1,1,31216,1,3,37
"3225",101469,1,1,31916,1,3,45
"3226",300033,1,3,30216,1,3,13
"3227",209540,2,2,50516,1,3,37
"3228",400365,2,4,50516,1,4,6
"3229",300029,1,3,30416,1,3,24
"3230",100841,1,1,31916,2,1,34
"3231",203291,2,2,32716,1,2,17
"3232",201264,2,2,42216,1,3,24
"3233",201209,2,2,30616,1,3,48
"3234",400647,2,4,50116,1,2,17
"3235",209641,2,2,50616,2,3,48
"3236",202232,2,2,31316,1,2,19
"3237",204139,2,2,32816,1,3,13
"3238",204835,2,2,40516,1,3,48
"3239",206887,2,2,42716,1,4,6
"3240",205672,2,2,41116,1,3,13
"3241",203454,2,2,32316,1,1,36
"3242",206817,2,2,42216,1,4,6
"3243",202778,2,2,31916,2,3,12
"3244",101647,1,1,31216,1,3,22
"3245",200069,2,2,22916,1,3,48
"3246",205631,2,2,42216,1,1,34
"3247",208875,2,2,50316,1,3,48
"3248",101734,1,1,31216,1,3,28
"3249",300180,1,3,31216,1,2,17
"3250",209707,2,2,50716,1,3,48
"3251",204126,2,2,32816,1,4,6
"3252",400132,2,4,30916,1,3,37
"3253",100594,1,1,30216,1,3,24
"3254",400198,2,4,31416,1,2,39
"3255",100718,1,1,30316,1,1,36
"3256",207112,2,2,42416,1,2,39
"3257",202173,2,2,40616,1,3,1
"3258",200309,2,2,22916,1,4,35
"3259",208474,2,2,50116,1,2,39
"3260",204332,2,2,33016,1,3,13
"3261",100282,1,1,30316,1,3,47
"3262",102198,1,1,31916,1,2,55
"3263",201697,2,2,31016,1,3,13
"3264",202712,2,2,40716,1,3,40
"3265",300003,1,3,30816,1,3,11
"3266",208068,2,2,43016,1,1,36
"3267",206064,2,2,41516,1,4,35
"3268",101414,1,1,32616,1,3,24
"3269",208206,2,2,50216,1,2,29
"3270",206724,2,2,42216,1,3,48
"3271",201280,2,2,42216,2,3,48
"3272",208381,2,2,50116,1,2,17
"3273",202285,2,2,31416,1,2,39
"3274",201236,2,2,30616,2,3,48
"3275",208354,2,2,50116,1,4,41
"3276",205500,2,2,41016,1,4,6
"3277",200583,2,2,32816,1,3,48
"3278",400034,2,4,22916,1,3,13
"3279",202664,2,2,31816,1,4,35
"3280",206142,2,2,42516,1,4,6
"3281",103214,1,1,50216,1,3,37
"3282",100937,1,1,30516,1,1,9
"3283",200919,2,2,31216,1,4,6
"3284",103112,1,1,50216,1,3,13
"3285",400550,2,4,42916,1,3,37
"3286",102744,1,1,42316,1,3,37
"3287",202409,2,2,31516,1,1,34
"3288",103427,1,1,50116,1,2,27
"3289",205366,2,2,42116,1,4,6
"3290",400455,2,4,42316,1,1,36
"3291",300197,1,3,31316,1,3,1
"3292",205327,2,2,40916,1,4,6
"3293",202074,2,2,32216,1,4,41
"3294",201463,2,2,30916,1,3,12
"3295",208804,2,2,50316,1,3,28
"3296",207098,2,2,42316,1,3,54
"3297",207872,2,2,42816,1,3,45
"3298",205124,2,2,40716,1,3,13
"3299",205930,2,2,41416,1,2,17
"3300",209082,2,2,50416,1,3,48
"3301",209310,2,2,50416,1,3,12
"3302",208368,2,2,50116,1,3,12
"3303",102822,1,1,43016,1,2,39
"3304",201490,2,2,30916,1,3,12
"3305",207450,2,2,42616,1,3,22
"3306",206298,2,2,41716,1,4,6
"3307",201594,2,2,32916,2,3,48
"3308",205186,2,2,41216,1,3,5
"3309",205422,2,2,40916,1,4,41
"3310",208162,2,2,43016,1,4,6
"3311",208702,2,2,50316,1,2,26
"3312",209102,2,2,50416,1,3,13
"3313",201363,2,2,30816,1,3,37
"3314",206958,2,2,42316,1,3,48
"3315",203668,2,2,40416,1,4,6
"3316",102446,1,1,40216,1,3,45
"3317",206635,2,2,42116,1,2,17
"3318",205012,2,2,40616,1,2,29
"3319",103452,1,1,50116,1,2,17
"3320",400035,2,4,30216,1,4,6
"3321",205738,2,2,41216,1,2,17
"3322",209125,2,2,50416,1,3,48
"3323",204356,2,2,33116,1,3,37
"3324",103338,1,1,50816,1,3,13
"3325",208865,2,2,50316,1,1,36
"3326",208574,2,2,50416,2,1,25
"3327",100268,1,1,22916,1,3,48
"3328",202594,2,2,31816,1,1,36
"3329",400053,2,4,30216,1,4,6
"3330",400192,2,4,31216,1,3,45
"3331",400475,2,4,42316,1,1,9
"3332",201862,2,2,31216,1,3,22
"3333",200317,2,2,22916,1,4,6
"3334",200162,2,2,22916,1,1,34
"3335",208398,2,2,50116,1,1,36
"3336",202768,2,2,31916,1,1,36
"3337",100902,1,1,30316,1,3,48
"3338",207542,2,2,42716,1,3,45
"3339",100814,1,1,30516,2,3,10
"3340",400540,2,4,42916,1,3,13
"3341",100829,1,1,30916,1,3,24
"3342",200931,2,2,30416,1,3,48
"3343",400102,2,4,30616,1,3,51
"3344",206942,2,2,42316,1,1,36
"3345",100713,1,1,30416,1,3,54
"3346",300216,1,3,31216,1,1,42
"3347",103497,1,1,50116,1,3,13
"3348",205569,2,2,41016,1,4,6
"3349",208834,2,2,50316,1,3,24
"3350",203651,2,2,32516,1,4,35
"3351",205090,2,2,40716,1,4,41
"3352",203479,2,2,32416,1,1,36
"3353",203286,2,2,32216,1,3,13
"3354",203385,2,2,32316,1,1,36
"3355",207905,2,2,50416,1,4,35
"3356",102716,1,1,41716,1,4,6
"3357",102869,1,1,42316,1,3,47
"3358",100937,1,1,30416,1,1,36
"3359",300234,1,3,31316,1,3,37
"3360",204671,2,2,40316,1,2,17
"3361",103293,1,1,43016,1,3,28
"3362",208624,2,2,50216,1,2,17
"3363",202593,2,2,32216,1,3,5
"3364",207992,2,2,42916,1,3,24
"3365",205539,2,2,41016,1,3,22
"3366",102490,1,1,40316,1,2,27
"3367",206841,2,2,42316,1,4,6
"3368",200002,2,2,22916,1,3,40
"3369",201987,2,2,31216,1,3,48
"3370",300017,1,3,30816,1,3,10
"3371",200556,2,2,30216,1,2,17
"3372",202056,2,2,31316,1,3,48
"3373",101040,1,1,30516,1,1,36
"3374",203536,2,2,50416,1,2,17
"3375",205269,2,2,40816,1,4,6
"3376",101279,1,1,30616,1,3,48
"3377",203984,2,2,32716,1,1,34
"3378",206839,2,2,42216,1,2,18
"3379",206858,2,2,42316,2,3,48
"3380",204971,2,2,40616,1,3,45
"3381",207489,2,2,42616,1,3,48
"3382",300284,1,3,40316,1,3,12
"3383",204444,2,2,41616,1,4,6
"3384",202292,2,2,41316,2,4,6
"3385",206644,2,2,42116,1,2,17
"3386",103365,1,1,50116,1,2,39
"3387",100576,1,1,30216,1,2,39
"3388",201966,2,2,31216,1,3,48
"3389",204385,2,2,33116,1,1,34
"3390",209075,2,2,50516,1,1,36
"3391",204366,2,2,33116,1,3,48
"3392",400201,2,4,31416,1,3,24
"3393",209715,2,2,50716,1,3,48
"3394",204806,2,2,40516,1,4,6
"3395",103479,1,1,50116,1,3,48
"3396",300145,1,3,31016,1,4,6
"3397",209602,2,2,50816,1,2,17
"3398",205603,2,2,42316,1,1,36
"3399",101715,1,1,31916,1,3,48
"3400",202021,2,2,31216,1,3,51
"3401",103341,1,1,43016,1,4,8
"3402",206027,2,2,41516,1,3,37
"3403",209216,2,2,50416,1,4,41
"3404",202348,2,2,40416,1,3,1
"3405",103151,1,1,50216,1,1,34
"3406",209391,2,2,50416,1,3,48
"3407",201257,2,2,30916,2,4,6
"3408",206566,2,2,42116,1,4,8
"3409",203919,2,2,32716,1,1,25
"3410",101129,1,1,30516,1,4,6
"3411",207474,2,2,42616,1,3,48
"3412",200517,2,2,30216,1,4,6
"3413",206069,2,2,41516,1,3,13
"3414",204222,2,2,32916,1,2,55
"3415",208347,2,2,50116,1,3,51
"3416",201521,2,2,30916,1,3,13
"3417",200068,2,2,22916,1,3,48
"3418",200012,2,2,30116,1,1,34
"3419",206850,2,2,42316,1,4,6
"3420",204960,2,2,40616,1,3,40
"3421",202052,2,2,31316,1,3,48
"3422",300112,1,3,30616,1,1,25
"3423",100362,1,1,22916,1,4,6
"3424",206655,2,2,42116,1,4,6
"3425",400234,2,4,31816,1,3,37
"3426",201957,2,2,31216,1,3,37
"3427",206513,2,2,42116,1,3,28
"3428",201617,2,2,31116,1,3,13
"3429",206306,2,2,41716,1,3,21
"3430",206513,2,2,42116,1,3,13
"3431",208978,2,2,50316,1,2,20
"3432",201707,2,2,31016,2,4,6
"3433",201194,2,2,30616,1,1,42
"3434",400652,2,4,50316,1,3,51
"3435",200791,2,2,30416,1,4,6
"3436",202092,2,2,31416,1,2,19
"3437",200386,2,2,30316,2,4,6
"3438",400577,2,4,43016,1,1,36
"3439",200428,2,2,30216,1,2,26
"3440",400635,2,4,50316,1,3,1
"3441",207002,2,2,42816,1,2,17
"3442",400191,2,4,31316,1,3,22
"3443",102786,1,1,43016,1,1,36
"3444",200516,2,2,30216,1,2,17
"3445",201054,2,2,31116,2,3,48
"3446",200912,2,2,30416,2,3,48
"3447",103107,1,1,43016,1,1,34
"3448",400405,2,4,42316,1,1,34
"3449",101284,1,1,30616,1,1,9
"3450",209116,2,2,50416,1,4,6
"3451",103577,1,1,50816,1,4,6
"3452",201455,2,2,31416,1,1,25
"3453",100958,1,1,30416,1,2,26
"3454",300218,1,3,31316,1,3,13
"3455",300234,1,3,31316,1,3,37
"3456",200699,2,2,31816,1,4,2
"3457",209537,2,2,50516,2,4,41
"3458",300304,1,3,50516,1,3,22
"3459",400101,2,4,30616,1,3,48
"3460",101437,1,1,30816,1,1,50
"3461",207962,2,2,50416,1,2,17
"3462",207528,2,2,42616,2,3,37
"3463",300138,1,3,30816,1,3,24
"3464",201562,2,2,30916,1,3,13
"3465",201755,2,2,31116,1,4,30
"3466",206534,2,2,42116,1,3,37
"3467",200150,2,2,22916,1,3,28
"3468",205833,2,2,41216,1,4,4
"3469",400001,2,4,50616,1,4,6
"3470",207735,2,2,42716,1,4,6
"3471",206033,2,2,41516,1,1,36
"3472",204915,2,2,40516,1,2,39
"3473",209645,2,2,50616,1,4,6
"3474",205045,2,2,41316,1,4,35
"3475",206990,2,2,42316,1,3,24
"3476",209540,2,2,50516,1,2,19
"3477",201908,2,2,31516,1,4,41
"3478",202221,2,2,31316,1,2,19
"3479",202106,2,2,31316,1,1,34
"3480",207357,2,2,42516,1,3,28
"3481",204658,2,2,40316,1,4,41
"3482",101361,1,1,30616,1,3,24
"3483",103341,1,1,43016,1,4,6
"3484",201215,2,2,30616,1,3,10
"3485",204844,2,2,42916,2,1,36
"3486",201816,2,2,31116,1,4,4
"3487",101798,1,1,41716,1,4,6
"3488",205559,2,2,41016,1,3,22
"3489",205195,2,2,40816,1,2,17
"3490",206506,2,2,42116,1,1,36
"3491",202979,2,2,41516,1,3,48
"3492",400248,2,4,40216,1,3,47
"3493",101291,1,1,31916,1,1,23
"3494",205836,2,2,41216,1,3,48
"3495",101279,1,1,31216,1,3,48
"3496",204650,2,2,40416,1,3,22
"3497",100546,1,1,31916,1,3,51
"3498",207135,2,2,42416,1,3,5
"3499",103406,1,1,50316,1,2,26
"3500",208659,2,2,50216,1,3,13
"3501",100284,1,1,22916,1,3,48
"3502",400319,2,4,40216,1,1,36
"3503",101997,1,1,31916,1,3,12
"3504",201578,2,2,31016,1,2,39
"3505",205400,2,2,40916,1,1,42
"3506",400231,2,4,50516,1,1,34
"3507",100117,1,1,31916,1,4,53
"3508",209467,2,2,50416,1,4,6
"3509",200965,2,2,30516,1,3,48
"3510",205363,2,2,40916,1,3,37
"3511",100267,1,1,30416,1,3,48
"3512",205871,2,2,41316,1,3,48
"3513",201462,2,2,30916,1,3,22
"3514",201415,2,2,30916,1,4,8
"3515",201358,2,2,30816,1,3,24
"3516",103490,1,1,50116,1,2,17
"3517",208974,2,2,50316,1,2,17
"3518",400073,2,4,30416,1,2,39
"3519",202320,2,2,31416,1,4,6
"3520",400373,2,4,41016,1,3,13
"3521",204428,2,2,42616,2,2,39
"3522",205308,2,2,40916,1,4,4
"3523",201504,2,2,30916,1,3,28
"3524",206184,2,2,41616,1,3,22
"3525",206267,2,2,42116,1,4,53
"3526",204619,2,2,41016,2,4,6
"3527",101798,1,1,31216,1,4,6
"3528",208260,2,2,43016,1,3,48
"3529",202560,2,2,31616,1,3,48
"3530",100822,1,1,30316,1,3,12
"3531",202937,2,2,31916,1,3,11
"3532",201194,2,2,30616,1,1,42
"3533",103214,1,1,43016,1,3,37
"3534",206798,2,2,42216,1,1,36
"3535",209278,2,2,50416,1,1,42
"3536",204354,2,2,33116,1,3,48
"3537",400089,2,4,30416,1,3,37
"3538",400035,2,4,22916,1,3,1
