psraid,sample,segment,int_date,lang,scregion,sstate
400148,2,4,31016,1,1,3
400150,2,4,31016,1,1,1
400151,2,4,31016,1,1,1
400153,2,4,31016,1,1,3
400155,2,4,31016,1,1,3
400156,2,4,31016,1,1,2
400159,2,4,31116,1,1,2
400161,2,4,31116,1,1,2
400163,2,4,31316,1,1,3
400164,2,4,31116,1,1,3
400165,2,4,31116,1,1,2
400167,2,4,31216,1,1,1
400169,2,4,32716,1,1,4
400174,2,4,31216,1,1,3
400175,2,4,31116,1,1,3
400176,2,4,31716,1,1,2
400177,2,4,31116,1,1,3
400178,2,4,31216,1,1,2
400179,2,4,31716,1,1,3
400180,2,4,31216,1,1,2
400181,2,4,31216,1,1,3
400182,2,4,31216,1,1,2
400184,2,4,32716,1,1,3
400185,2,4,31216,1,1,3
400186,2,4,31316,1,1,3
400187,2,4,31316,1,1,3
400191,2,4,31316,1,1,2
400192,2,4,31316,1,1,3
400193,2,4,31316,1,1,3
400196,2,4,41016,1,1,3
400197,2,4,41016,1,1,3
400198,2,4,31416,1,1,3
400199,2,4,31416,1,1,3
400200,2,4,31416,1,1,3
400201,2,4,31416,1,1,3
400202,2,4,31416,1,1,1
400205,2,4,31416,1,1,3
400206,2,4,31516,1,1,3
400207,2,4,31516,1,1,3
400208,2,4,31516,1,1,3
400211,2,4,31516,1,1,2
400212,2,4,41016,1,1,1
400213,2,4,50516,1,1,3
400214,2,4,31516,1,1,3
400216,2,4,31516,1,1,3
400217,2,4,31516,1,1,2
400219,2,4,31716,1,1,3
400220,2,4,31716,1,1,3
400221,2,4,31716,1,1,2
400222,2,4,31716,1,1,1
400223,2,4,42316,1,1,2
400224,2,4,31716,1,1,2
400225,2,4,50716,1,1,3
400229,2,4,50516,1,1,4
400231,2,4,31716,1,1,4
400234,2,4,31816,1,1,3
400237,2,4,32016,1,1,3
400238,2,4,40216,1,1,3
400240,2,4,31816,1,1,3
400242,2,4,31816,1,1,3
400243,2,4,31816,1,1,1
400244,2,4,40216,1,1,2
400248,2,4,31816,1,1,1
400250,2,4,40216,1,1,3
400253,2,4,31816,1,1,3
400260,2,4,40216,1,1,3
400263,2,4,31816,1,1,2
400266,2,4,40316,1,1,3
400271,2,4,40216,1,1,3
400276,2,4,31916,1,1,1
400279,2,4,31916,1,1,1
400280,2,4,31916,1,1,3
400281,2,4,40216,1,1,3
400283,2,4,50516,1,1,1
400284,2,4,31916,1,1,3
400285,2,4,31916,1,1,2
400287,2,4,31916,1,1,3
400288,2,4,31916,1,1,1
400290,2,4,32016,1,1,1
400292,2,4,40316,1,1,3
400293,2,4,32016,1,1,3
400294,2,4,32016,1,1,2
400295,2,4,32016,1,1,3
400297,2,4,32016,1,1,3
400298,2,4,40916,1,1,3
400300,2,4,32016,1,1,3
400302,2,4,32716,1,1,3
400303,2,4,32716,1,1,3
400304,2,4,32716,1,1,3
400305,2,4,32716,1,1,4
400307,2,4,32716,1,1,3
400308,2,4,32716,1,1,3
400309,2,4,32716,1,1,1
400311,2,4,33116,1,1,3
400312,2,4,33116,1,1,3
400313,2,4,33116,1,1,3
400315,2,4,40216,1,1,1
400319,2,4,40216,1,1,1
400325,2,4,40216,1,1,1
400326,2,4,40216,1,1,3
400328,2,4,40916,1,1,3
400330,2,4,40316,1,1,3
400331,2,4,40216,1,1,3
400332,2,4,40216,1,1,3
400334,2,4,40216,1,1,1
400336,2,4,40216,1,1,3
400340,2,4,40216,1,1,3
400343,2,4,50516,1,1,3
400349,2,4,40316,1,1,1
400351,2,4,40316,1,1,3
400354,2,4,40316,1,1,2
400360,2,4,40316,1,1,3
400362,2,4,40916,1,1,3
400363,2,4,40916,1,1,3
400365,2,4,50516,1,1,3
400366,2,4,40916,1,1,3
400367,2,4,43016,1,1,1
400368,2,4,40916,1,1,1
400369,2,4,40916,1,1,3
400373,2,4,41016,1,1,3
400374,2,4,41016,1,1,3
400377,2,4,41016,1,1,3
400383,2,4,41016,1,1,2
400388,2,4,41016,1,1,3
400390,2,4,50716,1,1,3
400393,2,4,50516,1,1,3
400394,2,4,50516,1,1,3
400396,2,4,41716,1,1,4
400398,2,4,41716,1,1,3
400400,2,4,41716,1,1,3
400401,2,4,50416,1,1,4
400402,2,4,41716,1,1,3
400405,2,4,42316,1,1,1
400406,2,4,41716,1,1,3
400407,2,4,41716,1,1,3
400409,2,4,41716,1,1,3
400413,2,4,41716,1,1,3
400415,2,4,41716,1,1,3
400420,2,4,41716,1,1,3
400421,2,4,41716,1,1,3
400423,2,4,41716,1,1,3
400424,2,4,50116,1,1,3
400425,2,4,41716,1,1,2
400426,2,4,42316,1,1,3
400427,2,4,43016,1,1,2
400428,2,4,50516,1,1,2
400429,2,4,41716,1,1,1
400432,2,4,42316,1,1,1
400433,2,4,42316,1,1,2
400435,2,4,43016,1,1,3
400436,2,4,41716,1,1,3
400437,2,4,50316,1,1,3
400441,2,4,50316,1,1,1
400442,2,4,42316,1,1,3
400443,2,4,42316,1,1,1
400445,2,4,42316,1,1,3
400446,2,4,42316,1,1,1
400448,2,4,42316,1,1,1
400449,2,4,50116,1,1,1
400451,2,4,42316,1,1,2
400453,2,4,42916,1,1,2
400455,2,4,50416,1,1,3
400457,2,4,50316,1,1,3
400461,2,4,42316,1,1,3
400465,2,4,42316,1,1,3
400466,2,4,42316,1,1,1
400467,2,4,42316,1,1,3
400468,2,4,42316,1,1,3
400471,2,4,42316,1,1,3
400474,2,4,42316,1,1,1
400475,2,4,42316,1,1,3
400478,2,4,50316,1,1,3
400480,2,4,42316,1,1,2
400481,2,4,42316,1,1,3
400486,2,4,50116,1,1,1
400488,2,4,50516,1,1,3
400489,2,4,42316,1,1,3
400491,2,4,42316,1,1,2
400492,2,4,43016,1,1,3
400493,2,4,42316,1,1,2
400494,2,4,42916,1,1,2
400495,2,4,42316,1,1,3
400501,2,4,42316,1,1,3
400503,2,4,42316,1,1,3
400506,2,4,42316,1,1,3
400507,2,4,42316,1,1,3
400509,2,4,42316,1,1,1
400519,2,4,42316,1,1,4
400520,2,4,42316,1,1,3
400521,2,4,42316,1,1,3
400534,2,4,42916,1,1,3
400535,2,4,42916,1,1,3
400537,2,4,42916,1,1,2
400538,2,4,50116,1,1,3
400540,2,4,42916,1,1,2
400541,2,4,42916,1,1,3
400542,2,4,42916,1,1,2
400543,2,4,43016,1,1,3
400544,2,4,50116,1,1,2
400545,2,4,42916,1,1,3
400546,2,4,42916,1,1,3
400549,2,4,43016,1,1,3
400550,2,4,42916,1,1,3
400551,2,4,42916,1,1,3
400552,2,4,42916,1,1,3
400553,2,4,42916,1,1,2
400555,2,4,42916,1,1,1
400557,2,4,42916,1,1,3
400558,2,4,42916,1,1,2
400559,2,4,42916,1,1,2
400561,2,4,42916,1,1,3
400562,2,4,42916,1,1,3
400565,2,4,42916,1,1,3
400566,2,4,42916,1,1,3
400571,2,4,42916,1,1,3
400572,2,4,50316,1,1,3
400573,2,4,43016,1,1,3
400575,2,4,43016,1,1,2
400577,2,4,42916,1,1,1
400578,2,4,42916,1,1,3
400579,2,4,42916,1,1,2
400580,2,4,42916,1,1,3
400583,2,4,42916,1,1,4
400584,2,4,42916,1,1,1
400585,2,4,42916,1,1,3
400586,2,4,43016,1,1,3
400587,2,4,42916,1,1,2
400588,2,4,42916,1,1,2
400591,2,4,43016,1,1,4
400592,2,4,42916,1,1,4
400593,2,4,42916,1,1,4
400595,2,4,43016,1,1,3
400596,2,4,50516,1,1,3
400598,2,4,43016,1,1,3
400600,2,4,43016,1,1,2
400604,2,4,43016,1,1,1
400607,2,4,43016,1,1,2
400610,2,4,43016,1,1,3
400612,2,4,43016,1,1,3
400615,2,4,43016,1,1,1
400616,2,4,43016,1,1,3
400624,2,4,43016,1,1,3
400625,2,4,50316,1,1,3
400627,2,4,50316,1,1,3
400631,2,4,50116,1,1,3
400633,2,4,50116,1,1,3
400634,2,4,50116,1,1,2
400635,2,4,50116,1,1,3
400637,2,4,50316,1,1,2
400639,2,4,50116,1,1,4
400640,2,4,50116,1,1,2
400641,2,4,50116,1,1,3
400643,2,4,50516,1,1,3
400644,2,4,50116,1,1,2
400645,2,4,50116,1,1,2
400646,2,4,50116,1,1,3
400647,2,4,50116,1,1,2
400649,2,4,50116,1,1,1
400650,2,4,50116,1,1,4
400652,2,4,50316,1,1,3
400654,2,4,50316,1,1,3
400655,2,4,50316,1,1,2
400656,2,4,50316,1,1,3
400658,2,4,50316,1,1,3
400661,2,4,50316,1,1,3
400663,2,4,50316,1,1,3
400664,2,4,50316,1,1,4
400667,2,4,50416,1,1,1
400673,2,4,50516,1,1,1
400674,2,4,50516,1,1,3
400676,2,4,50516,1,1,2
400678,2,4,50516,1,1,3
400679,2,4,50516,1,1,3
400689,2,4,50516,1,1,3
400690,2,4,50516,1,1,3
400692,2,4,50516,1,1,3
400696,2,4,50516,1,1,4
400701,2,4,50516,1,1,1
400705,2,4,50716,1,1,4
